,Location,Exc_deaths_2017,Exc_deaths_2018,Exc_deaths_2019,Exc_deaths_2020,Exc_deaths_2021,Exc_deaths_2022,Week Ending Date,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Estimate,Total Excess Estimate,Percent Excess Estimate,Year,Type,Outcome,Suppress,Note
3217,Idaho,1377,1017,759,4173,7668,4608,2021-02-06,328.0,326,True,297,31,7555,10.4511501786433,2021,Unweighted,All causes,,
3218,Idaho,1377,1017,759,4173,7668,4608,2021-04-10,342.0,325,True,296,46,7555,15.5459281064026,2021,Unweighted,All causes,,
3219,Idaho,1377,1017,759,4173,7668,4608,2021-05-22,326.0,317,True,289,37,7555,12.8215435562474,2021,Unweighted,All causes,,
3220,Idaho,1377,1017,759,4173,7668,4608,2021-05-29,322.0,314,True,285,37,7555,12.9734799020959,2021,Unweighted,All causes,,
3221,Idaho,1377,1017,759,4173,7668,4608,2021-06-12,324.0,311,True,283,41,7555,14.5019417805398,2021,Unweighted,All causes,,
3222,Idaho,1377,1017,759,4173,7668,4608,2021-06-19,316.0,311,True,283,33,7555,11.661434568572,2021,Unweighted,All causes,,
3223,Idaho,1377,1017,759,4173,7668,4608,2021-07-03,313.0,309,True,281,32,7555,11.3869504405004,2021,Unweighted,All causes,,
3224,Idaho,1377,1017,759,4173,7668,4608,2021-07-24,323.0,305,True,277,46,7555,16.5838662148933,2021,Unweighted,All causes,,
3225,Idaho,1377,1017,759,4173,7668,4608,2021-07-31,337.0,305,True,277,60,7555,21.6958012657066,2021,Unweighted,All causes,,
3226,Idaho,1377,1017,759,4173,7668,4608,2021-08-07,335.0,304,True,276,59,7555,21.3826755080156,2021,Unweighted,All causes,,
3227,Idaho,1377,1017,759,4173,7668,4608,2021-08-14,331.0,304,True,276,55,7555,19.9058093615787,2021,Unweighted,All causes,,
3228,Idaho,1377,1017,759,4173,7668,4608,2021-08-21,346.0,304,True,276,70,7555,25.3589310624638,2021,Unweighted,All causes,,
3229,Idaho,1377,1017,759,4173,7668,4608,2021-08-28,361.0,303,True,275,86,7555,31.2206424411472,2021,Unweighted,All causes,,
3230,Idaho,1377,1017,759,4173,7668,4608,2021-09-04,410.0,303,True,275,135,7555,49.126644879002,2021,Unweighted,All causes,,
3231,Idaho,1377,1017,759,4173,7668,4608,2021-09-11,398.0,304,True,276,122,7555,44.1460528390009,2021,Unweighted,All causes,,
3232,Idaho,1377,1017,759,4173,7668,4608,2021-09-18,465.0,307,True,279,186,7555,66.6840581943776,2021,Unweighted,All causes,,
3233,Idaho,1377,1017,759,4173,7668,4608,2021-09-25,515.0,309,True,281,234,7555,83.3518210068795,2021,Unweighted,All causes,,
3234,Idaho,1377,1017,759,4173,7668,4608,2021-10-02,509.0,312,True,284,225,7555,79.3451127688674,2021,Unweighted,All causes,,
3235,Idaho,1377,1017,759,4173,7668,4608,2021-10-09,499.0,312,True,284,215,7555,75.6879117419304,2021,Unweighted,All causes,,
3236,Idaho,1377,1017,759,4173,7668,4608,2021-10-16,477.0,314,True,286,191,7555,66.8878481890111,2021,Unweighted,All causes,,
3237,Idaho,1377,1017,759,4173,7668,4608,2021-10-23,469.0,315,True,287,182,7555,63.4510345960828,2021,Unweighted,All causes,,
3238,Idaho,1377,1017,759,4173,7668,4608,2021-10-30,443.0,316,True,288,155,7555,53.8408618265553,2021,Unweighted,All causes,,
3239,Idaho,1377,1017,759,4173,7668,4608,2021-11-06,429.0,318,True,290,139,7555,47.95627735724,2021,Unweighted,All causes,,
3240,Idaho,1377,1017,759,4173,7668,4608,2021-11-13,415.0,319,True,291,124,7555,42.677554075066,2021,Unweighted,All causes,,
3241,Idaho,1377,1017,759,4173,7668,4608,2021-11-20,401.0,320,True,291,110,7555,37.7653562693485,2021,Unweighted,All causes,,
3242,Idaho,1377,1017,759,4173,7668,4608,2021-11-27,381.0,322,True,293,88,7555,30.0191505820546,2021,Unweighted,All causes,,
3243,Idaho,1377,1017,759,4173,7668,4608,2021-12-04,349.0,322,True,294,55,7555,18.73156849331,2021,Unweighted,All causes,,
3244,Idaho,1377,1017,759,4173,7668,4608,2021-12-11,370.0,323,True,294,76,7555,25.8596752975816,2021,Unweighted,All causes,,
3245,Idaho,1377,1017,759,4173,7668,4608,2021-12-18,360.0,323,True,294,66,7555,22.4415557662753,2021,Unweighted,All causes,,
3246,Idaho,1377,1017,759,4173,7668,4608,2021-12-25,399.0,324,True,295,104,7555,35.2780720968701,2021,Unweighted,All causes,,
3247,Idaho,1377,1017,759,4173,7668,4608,2022-01-01,348.0,325,True,296,52,7555,17.5525091520438,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3248,Idaho,1377,1017,759,4173,7668,4608,2022-01-08,380.0,328,True,299,81,7555,27.1100417134668,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3249,Idaho,1377,1017,759,4173,7668,4608,2022-01-15,414.0,330,True,301,113,7555,37.5147504795675,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3250,Idaho,1377,1017,759,4173,7668,4608,2022-01-22,350.0,332,True,303,47,7555,15.532797551292,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3251,Idaho,1377,1017,759,4173,7668,4608,2022-01-29,404.0,333,True,304,100,7555,32.8793618058907,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3252,Idaho,1377,1017,759,4173,7668,4608,2022-02-05,385.0,334,True,304,81,7555,26.6030204249174,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3253,Idaho,1377,1017,759,4173,7668,4608,2022-02-12,398.0,334,True,305,93,7555,30.5127741638554,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3254,Idaho,1377,1017,759,4173,7668,4608,2022-02-19,369.0,334,True,305,64,7555,21.0038935351001,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3255,Idaho,1377,1017,759,4173,7668,4608,2022-03-05,370.0,336,True,306,64,7555,20.8845951360184,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3256,Idaho,1377,1017,759,4173,7668,4608,2022-06-11,358.0,322,True,293,65,7555,22.1874829971321,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3257,Idaho,1377,1017,759,4173,7668,4608,2022-06-25,350.0,320,True,291,59,7555,20.2827981427895,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3258,Idaho,1377,1017,759,4173,7668,4608,2022-07-02,320.0,319,True,290,30,7555,10.3383549402507,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3259,Idaho,1377,1017,759,4173,7668,4608,2022-07-09,322.0,318,True,290,32,7555,11.0429940749554,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3260,Idaho,1377,1017,759,4173,7668,4608,2022-07-16,360.0,317,True,288,72,7555,24.9910859287608,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3261,Idaho,1377,1017,759,4173,7668,4608,2022-07-23,340.0,316,True,287,53,7555,18.459976854921,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3262,Idaho,1377,1017,759,4173,7668,4608,2022-07-30,322.0,315,True,286,36,7555,12.5808311834754,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3263,Idaho,1377,1017,759,4173,7668,4608,2022-08-06,328.0,313,True,285,43,7555,15.1109928467685,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3264,Idaho,1377,1017,759,4173,7668,4608,2022-08-20,338.0,312,True,283,55,7555,19.4179314268175,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3265,Idaho,1377,1017,759,4173,7668,4608,2022-09-03,311.0,310,True,282,29,7555,10.2844159883751,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3266,Idaho,1377,1017,759,4173,7668,4608,2022-09-10,324.0,310,True,282,42,7555,14.894162008265,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3267,Idaho,1377,1017,759,4173,7668,4608,2022-10-22,326.0,320,True,292,34,7555,11.6529474731284,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3268,Idaho,1377,1017,759,4173,7668,4608,2022-10-29,329.0,320,True,291,38,7555,13.0558571863357,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3269,Idaho,1377,1017,759,4173,7668,4608,2022-11-05,330.0,321,True,292,38,7555,13.0144227986456,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3270,Idaho,1377,1017,759,4173,7668,4608,2022-11-12,345.0,322,True,294,51,7555,17.3754105597927,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3271,Idaho,1377,1017,759,4173,7668,4608,2022-11-19,333.0,324,True,295,38,7555,12.8856930999272,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3272,Idaho,1377,1017,759,4173,7668,4608,2022-11-26,337.0,326,True,297,40,7555,13.4868522672813,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3273,Idaho,1377,1017,759,4173,7668,4608,2022-12-03,339.0,329,True,299,40,7555,13.3573212640443,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3274,Idaho,1377,1017,759,4173,7668,4608,2022-12-10,358.0,329,True,300,58,7555,19.3605561437502,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3275,Idaho,1377,1017,759,4173,7668,4608,2022-12-17,338.0,329,True,300,38,7555,12.6605768887549,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3276,Idaho,1377,1017,759,4173,7668,4608,2022-12-24,331.0,330,True,301,30,7555,9.9726304511906,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3277,Idaho,1377,1017,759,4173,7668,4608,2022-12-31,365.0,331,True,302,63,7555,20.8954106129192,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3278,Idaho,1377,1017,759,4173,7668,4608,2023-01-14,360.0,337,True,308,52,7555,16.8856037535065,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3279,Idaho,1377,1017,759,4173,7668,4608,2023-05-13,340.0,333,True,304,36,7555,11.8581164396582,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3280,Idaho,1377,1017,759,4173,7668,4608,2023-05-20,333.0,332,True,303,30,7555,9.89828743080159,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3281,Idaho,1377,1017,759,4173,7668,4608,2023-08-19,330.0,325,True,296,34,7555,11.477386617577,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
3282,Illinois,6921,5814,807,46827,29262,28831,2017-01-14,2329.0,2241,True,2125,204,47482,9.59964338312547,2017,Predicted (weighted),All causes,,
3283,Illinois,6921,5814,807,46827,29262,28831,2017-01-21,2298.0,2246,True,2131,167,47482,7.83559740146568,2017,Predicted (weighted),All causes,,
3284,Illinois,6921,5814,807,46827,29262,28831,2017-02-11,2262.0,2248,True,2130,132,47482,6.19622633955233,2017,Predicted (weighted),All causes,,
3285,Illinois,6921,5814,807,46827,29262,28831,2017-02-18,2278.0,2242,True,2127,151,47482,7.09975154989464,2017,Predicted (weighted),All causes,,
3286,Illinois,6921,5814,807,46827,29262,28831,2017-03-25,2225.0,2191,True,2067,158,47482,7.64216230978327,2017,Predicted (weighted),All causes,,
3287,Illinois,6921,5814,807,46827,29262,28831,2017-12-30,2408.0,2298,True,2168,240,47482,11.0685139737833,2017,Predicted (weighted),All causes,,
3288,Illinois,6921,5814,807,46827,29262,28831,2018-01-06,2589.0,2317,True,2187,402,47482,18.377733633717,2018,Predicted (weighted),All causes,,
3289,Illinois,6921,5814,807,46827,29262,28831,2018-01-13,2671.0,2321,True,2195,476,47482,21.6838555559359,2018,Predicted (weighted),All causes,,
3290,Illinois,6921,5814,807,46827,29262,28831,2018-01-20,2460.0,2327,True,2205,255,47482,11.5659026607894,2018,Predicted (weighted),All causes,,
3291,Illinois,6921,5814,807,46827,29262,28831,2018-01-27,2416.0,2330,True,2208,208,47482,9.41933084680621,2018,Predicted (weighted),All causes,,
3292,Illinois,6921,5814,807,46827,29262,28831,2018-05-05,2167.0,2139,True,2003,164,47482,8.18597861201251,2018,Predicted (weighted),All causes,,
3293,Illinois,6921,5814,807,46827,29262,28831,2020-03-21,2283.0,2271,True,2138,145,47482,6.78288157865713,2020,Predicted (weighted),All causes,,
3294,Illinois,6921,5814,807,46827,29262,28831,2020-03-28,2304.0,2249,True,2113,191,47482,9.04009374633804,2020,Predicted (weighted),All causes,,
3295,Illinois,6921,5814,807,46827,29262,28831,2020-04-04,2622.0,2240,True,2099,523,47482,24.9169247589244,2020,Predicted (weighted),All causes,,
3296,Illinois,6921,5814,807,46827,29262,28831,2020-04-11,2870.0,2215,True,2083,787,47482,37.7894339710196,2020,Predicted (weighted),All causes,,
3297,Illinois,6921,5814,807,46827,29262,28831,2020-04-18,2912.0,2203,True,2066,846,47482,40.9446149351027,2020,Predicted (weighted),All causes,,
3298,Illinois,6921,5814,807,46827,29262,28831,2020-04-25,3010.0,2183,True,2046,964,47482,47.107193050024,2020,Predicted (weighted),All causes,,
3299,Illinois,6921,5814,807,46827,29262,28831,2020-05-02,2952.0,2159,True,2027,925,47482,45.6311058711091,2020,Predicted (weighted),All causes,,
3300,Illinois,6921,5814,807,46827,29262,28831,2020-05-09,2962.0,2141,True,2014,948,47482,47.0726949594958,2020,Predicted (weighted),All causes,,
3301,Illinois,6921,5814,807,46827,29262,28831,2020-05-16,2865.0,2133,True,2001,864,47482,43.1738159938432,2020,Predicted (weighted),All causes,,
3302,Illinois,6921,5814,807,46827,29262,28831,2020-05-23,2638.0,2107,True,1980,658,47482,33.2387616114078,2020,Predicted (weighted),All causes,,
3303,Illinois,6921,5814,807,46827,29262,28831,2020-05-30,2547.0,2088,True,1966,581,47482,29.5562182893771,2020,Predicted (weighted),All causes,,
3304,Illinois,6921,5814,807,46827,29262,28831,2020-06-06,2511.0,2071,True,1956,555,47482,28.3733571755591,2020,Predicted (weighted),All causes,,
3305,Illinois,6921,5814,807,46827,29262,28831,2020-06-13,2270.0,2063,True,1947,323,47482,16.5926876872288,2020,Predicted (weighted),All causes,,
3306,Illinois,6921,5814,807,46827,29262,28831,2020-06-20,2255.0,2052,True,1935,320,47482,16.5404162730055,2020,Predicted (weighted),All causes,,
3307,Illinois,6921,5814,807,46827,29262,28831,2020-06-27,2134.0,2048,True,1929,205,47482,10.6268875718616,2020,Predicted (weighted),All causes,,
3308,Illinois,6921,5814,807,46827,29262,28831,2020-07-04,2182.0,2039,True,1925,257,47482,13.3522329226989,2020,Predicted (weighted),All causes,,
3309,Illinois,6921,5814,807,46827,29262,28831,2020-07-11,2189.0,2034,True,1919,270,47482,14.0668751338715,2020,Predicted (weighted),All causes,,
3310,Illinois,6921,5814,807,46827,29262,28831,2020-07-18,2087.0,2027,True,1910,177,47482,9.26711241373367,2020,Predicted (weighted),All causes,,
3311,Illinois,6921,5814,807,46827,29262,28831,2020-07-25,2034.0,2024,True,1910,124,47482,6.49128810060393,2020,Predicted (weighted),All causes,,
3312,Illinois,6921,5814,807,46827,29262,28831,2020-08-01,2071.0,2031,True,1918,153,47482,7.97905063508016,2020,Predicted (weighted),All causes,,
3313,Illinois,6921,5814,807,46827,29262,28831,2020-08-08,2138.0,2038,True,1927,211,47482,10.9470563811019,2020,Predicted (weighted),All causes,,
3314,Illinois,6921,5814,807,46827,29262,28831,2020-08-15,2126.0,2045,True,1929,197,47482,10.2139859287491,2020,Predicted (weighted),All causes,,
3315,Illinois,6921,5814,807,46827,29262,28831,2020-08-22,2151.0,2055,True,1934,217,47482,11.2223651961347,2020,Predicted (weighted),All causes,,
3316,Illinois,6921,5814,807,46827,29262,28831,2020-08-29,2120.0,2063,True,1943,177,47482,9.10930768078707,2020,Predicted (weighted),All causes,,
3317,Illinois,6921,5814,807,46827,29262,28831,2020-09-05,2198.0,2076,True,1953,245,47482,12.5464248711152,2020,Predicted (weighted),All causes,,
3318,Illinois,6921,5814,807,46827,29262,28831,2020-09-26,2295.0,2106,True,1978,317,47482,16.0238086118344,2020,Predicted (weighted),All causes,,
3319,Illinois,6921,5814,807,46827,29262,28831,2020-10-03,2138.0,2114,True,1991,147,47482,7.38483192049715,2020,Predicted (weighted),All causes,,
3320,Illinois,6921,5814,807,46827,29262,28831,2020-10-10,2333.0,2133,True,2010,323,47482,16.0723557067722,2020,Predicted (weighted),All causes,,
3321,Illinois,6921,5814,807,46827,29262,28831,2020-10-17,2281.0,2142,True,2024,257,47482,12.6989174296657,2020,Predicted (weighted),All causes,,
3322,Illinois,6921,5814,807,46827,29262,28831,2020-10-24,2290.0,2153,True,2030,260,47482,12.8088977571551,2020,Predicted (weighted),All causes,,
3323,Illinois,6921,5814,807,46827,29262,28831,2020-10-31,2455.0,2164,True,2041,414,47482,20.286283286037,2020,Predicted (weighted),All causes,,
3324,Illinois,6921,5814,807,46827,29262,28831,2020-11-07,2699.0,2178,True,2056,643,47482,31.2669075745576,2020,Predicted (weighted),All causes,,
3325,Illinois,6921,5814,807,46827,29262,28831,2020-11-14,2905.0,2201,True,2073,832,47482,40.1421133403569,2020,Predicted (weighted),All causes,,
3326,Illinois,6921,5814,807,46827,29262,28831,2020-11-21,3186.0,2215,True,2089,1097,47482,52.5076905211249,2020,Predicted (weighted),All causes,,
3327,Illinois,6921,5814,807,46827,29262,28831,2020-11-28,3151.0,2232,True,2106,1045,47482,49.6261389866402,2020,Predicted (weighted),All causes,,
3328,Illinois,6921,5814,807,46827,29262,28831,2020-12-05,3282.0,2249,True,2124,1158,47482,54.5163702231631,2020,Predicted (weighted),All causes,,
3329,Illinois,6921,5814,807,46827,29262,28831,2020-12-12,3345.0,2268,True,2141,1204,47482,56.2322696815941,2020,Predicted (weighted),All causes,,
3330,Illinois,6921,5814,807,46827,29262,28831,2020-12-19,3130.0,2272,True,2148,982,47482,45.7106198987655,2020,Predicted (weighted),All causes,,
3331,Illinois,6921,5814,807,46827,29262,28831,2020-12-26,3040.0,2284,True,2162,878,47482,40.6027392942039,2020,Predicted (weighted),All causes,,
3332,Illinois,6921,5814,807,46827,29262,28831,2021-01-02,3031.0,2302,True,2179,852,47482,39.101406853737,2021,Predicted (weighted),All causes,,
3333,Illinois,6921,5814,807,46827,29262,28831,2021-01-09,2794.0,2267,True,2162,632,47482,29.2321998587196,2021,Predicted (weighted),All causes,,
3334,Illinois,6921,5814,807,46827,29262,28831,2021-01-16,2734.0,2279,True,2177,557,47482,25.5858391161851,2021,Predicted (weighted),All causes,,
3335,Illinois,6921,5814,807,46827,29262,28831,2021-01-23,2609.0,2290,True,2187,422,47482,19.2945489327691,2021,Predicted (weighted),All causes,,
3336,Illinois,6921,5814,807,46827,29262,28831,2021-01-30,2585.0,2290,True,2191,394,47482,17.9857370934246,2021,Predicted (weighted),All causes,,
3337,Illinois,6921,5814,807,46827,29262,28831,2021-02-06,2562.0,2291,True,2191,371,47482,16.9332906416617,2021,Predicted (weighted),All causes,,
3338,Illinois,6921,5814,807,46827,29262,28831,2021-02-13,2476.0,2293,True,2195,281,47482,12.8039439850783,2021,Predicted (weighted),All causes,,
3339,Illinois,6921,5814,807,46827,29262,28831,2021-02-20,2439.0,2292,True,2193,246,47482,11.2176891277163,2021,Predicted (weighted),All causes,,
3340,Illinois,6921,5814,807,46827,29262,28831,2021-02-27,2333.0,2290,True,2187,146,47482,6.67721657940413,2021,Predicted (weighted),All causes,,
3341,Illinois,6921,5814,807,46827,29262,28831,2021-04-10,2231.0,2211,True,2105,126,47482,5.98567144365295,2021,Predicted (weighted),All causes,,
3342,Illinois,6921,5814,807,46827,29262,28831,2021-04-24,2221.0,2181,True,2073,148,47482,7.13826719501593,2021,Predicted (weighted),All causes,,
3343,Illinois,6921,5814,807,46827,29262,28831,2021-05-01,2224.0,2162,True,2058,166,47482,8.06720969256878,2021,Predicted (weighted),All causes,,
3344,Illinois,6921,5814,807,46827,29262,28831,2021-05-08,2156.0,2150,True,2043,113,47482,5.52991380276766,2021,Predicted (weighted),All causes,,
3345,Illinois,6921,5814,807,46827,29262,28831,2021-05-15,2132.0,2128,True,2028,104,47482,5.12917063889296,2021,Predicted (weighted),All causes,,
3346,Illinois,6921,5814,807,46827,29262,28831,2021-05-22,2219.0,2113,True,2013,206,47482,10.2344867763208,2021,Predicted (weighted),All causes,,
3347,Illinois,6921,5814,807,46827,29262,28831,2021-06-05,2186.0,2083,True,1989,197,47482,9.90493778426798,2021,Predicted (weighted),All causes,,
3348,Illinois,6921,5814,807,46827,29262,28831,2021-06-12,2121.0,2069,True,1977,144,47482,7.28270605988409,2021,Predicted (weighted),All causes,,
3349,Illinois,6921,5814,807,46827,29262,28831,2021-07-03,2058.0,2048,True,1957,101,47482,5.15992717785847,2021,Predicted (weighted),All causes,,
3350,Illinois,6921,5814,807,46827,29262,28831,2021-07-10,2102.0,2043,True,1954,148,47482,7.57476340881136,2021,Predicted (weighted),All causes,,
3351,Illinois,6921,5814,807,46827,29262,28831,2021-07-17,2110.0,2039,True,1950,160,47482,8.20665292181179,2021,Predicted (weighted),All causes,,
3352,Illinois,6921,5814,807,46827,29262,28831,2021-07-24,2079.0,2035,True,1945,134,47482,6.8883135267255,2021,Predicted (weighted),All causes,,
3353,Illinois,6921,5814,807,46827,29262,28831,2021-07-31,2071.0,2040,True,1949,122,47482,6.25969232519335,2021,Predicted (weighted),All causes,,
3354,Illinois,6921,5814,807,46827,29262,28831,2021-08-07,2117.0,2043,True,1954,163,47482,8.34090115630068,2021,Predicted (weighted),All causes,,
3355,Illinois,6921,5814,807,46827,29262,28831,2021-08-14,2176.0,2048,True,1956,220,47482,11.2477309264013,2021,Predicted (weighted),All causes,,
3356,Illinois,6921,5814,807,46827,29262,28831,2021-08-21,2266.0,2051,True,1958,308,47482,15.7267214101593,2021,Predicted (weighted),All causes,,
3357,Illinois,6921,5814,807,46827,29262,28831,2021-08-28,2301.0,2064,True,1967,334,47482,16.9793049357001,2021,Predicted (weighted),All causes,,
3358,Illinois,6921,5814,807,46827,29262,28831,2021-09-04,2365.0,2069,True,1975,390,47482,19.750926687912,2021,Predicted (weighted),All causes,,
3359,Illinois,6921,5814,807,46827,29262,28831,2021-09-11,2382.0,2070,True,1977,405,47482,20.489094943639,2021,Predicted (weighted),All causes,,
3360,Illinois,6921,5814,807,46827,29262,28831,2021-09-18,2289.0,2093,True,1994,295,47482,14.7919957669115,2021,Predicted (weighted),All causes,,
3361,Illinois,6921,5814,807,46827,29262,28831,2021-09-25,2322.0,2113,True,2013,309,47482,15.3523337133396,2021,Predicted (weighted),All causes,,
3362,Illinois,6921,5814,807,46827,29262,28831,2021-10-02,2365.0,2128,True,2029,336,47482,16.5568774900184,2021,Predicted (weighted),All causes,,
3363,Illinois,6921,5814,807,46827,29262,28831,2021-10-09,2332.0,2140,True,2042,290,47482,14.2028756799897,2021,Predicted (weighted),All causes,,
3364,Illinois,6921,5814,807,46827,29262,28831,2021-10-16,2184.0,2148,True,2046,138,47482,6.74373999468291,2021,Predicted (weighted),All causes,,
3365,Illinois,6921,5814,807,46827,29262,28831,2021-10-23,2413.0,2158,True,2060,353,47482,17.1376179734234,2021,Predicted (weighted),All causes,,
3366,Illinois,6921,5814,807,46827,29262,28831,2021-10-30,2336.0,2166,True,2066,270,47482,13.0687129956508,2021,Predicted (weighted),All causes,,
3367,Illinois,6921,5814,807,46827,29262,28831,2021-11-06,2378.0,2177,True,2074,304,47482,14.6560326766521,2021,Predicted (weighted),All causes,,
3368,Illinois,6921,5814,807,46827,29262,28831,2021-11-13,2401.0,2190,True,2085,316,47482,15.1546738870896,2021,Predicted (weighted),All causes,,
3369,Illinois,6921,5814,807,46827,29262,28831,2021-11-20,2392.0,2194,True,2093,299,47482,14.2824667628315,2021,Predicted (weighted),All causes,,
